item_id,name,width_cm,depth_cm,height_cm,mass_kg,priority,expiry_date,usage_limit,preferred_zone
001250,3D_Printer,21.2,45.6,33.5,16.19,91,N/A,597,Lab
001251,Solar_Panel,85.2,95.7,4.5,14.4,39,N/A,3851,External_Storage
001252,Scientific_Sensor,34.5,30.0,34.4,17.8,34,N/A,2724,Lab
001253,LED_Work_Light,48.8,11.8,36.6,10.54,34,N/A,207,Engineering_Bay
001254,CO2_Scrubber,12.0,43.7,35.6,9.33,68,N/A,700,Life_Support
001255,Laptop,14.1,34.3,37.2,9.0,49,N/A,919,Crew_Quarters
001256,Emergency_Beacon,35.7,25.9,46.5,21.5,83,N/A,889,Command_Center
001257,CO2_Scrubber,46.9,44.9,46.1,48.54,98,N/A,469,Life_Support
001258,LED_Work_Light,45.6,28.4,45.4,29.4,91,N/A,2353,Engineering_Bay
001259,Water_Purification_Unit,10.5,41.0,49.6,10.68,64,N/A,3646,Crew_Quarters
001260,Tether_Reel,31.0,35.9,39.4,21.92,29,N/A,2035,External_Storage
001261,Laptop,23.1,46.1,42.1,22.42,1,N/A,1866,Crew_Quarters
001262,Communication_Device,33.2,46.2,26.0,19.94,56,N/A,4677,Command_Center
001263,CO2_Scrubber,27.1,34.2,22.1,10.24,6,N/A,509,Life_Support
001264,EV_Suit_Battery,39.0,36.8,17.7,12.7,43,N/A,198,Airlock
001265,Water_Bottle,17.5,15.1,13.9,1.84,55,N/A,507,Storage_Bay
001266,Solar_Panel,75.0,55.7,3.7,8.5,65,N/A,528,Power_Bay
001267,Seed_Packets,27.6,21.1,15.7,10.0,41,N/A,84,Lab
001268,Gyroscope_Module,12.8,30.7,48.2,9.47,93,N/A,2540,Cockpit
001269,Medical_Scanner,38.6,24.0,45.2,20.94,24,2025-10-08,49,Medical_Bay
001270,First_Aid_Kit,17.0,27.5,10.4,5.7,4,N/A,22,Crew_Quarters
001271,Microgravity_Lab_Kit,11.1,25.8,23.2,1.5,23,N/A,19,Crew_Quarters
001272,Thruster_Fuel,13.1,38.0,18.4,4.58,59,N/A,1058,Engine_Bay
001273,Circuit_Board,11.9,33.5,48.8,9.73,87,N/A,522,Engineering_Bay
001274,LED_Work_Light,45.6,41.7,29.5,28.05,76,N/A,2062,Maintenance_Bay
001275,LED_Work_Light,19.3,49.6,47.3,22.64,38,N/A,1319,Maintenance_Bay
001276,Navigation_Module,45.2,35.5,12.2,9.79,24,N/A,2196,Cockpit
001277,Gyroscope_Module,38.8,34.6,42.6,28.59,6,N/A,791,Cockpit
001278,Oxygen_Cylinder,28.3,26.7,94.7,16.2,68,N/A,3004,Medical_Bay
001279,Microgravity_Lab_Kit,19.3,16.3,16.2,9.4,23,N/A,67,Lab
001280,CO2_Scrubber,49.1,47.0,39.9,46.04,89,N/A,265,Life_Support
001281,Seed_Packets,26.8,28.7,28.0,5.1,23,N/A,8,Lab
001282,Water_Bottle,26.4,33.5,36.2,16.01,89,N/A,3358,Crew_Quarters
001283,Scientific_Sensor,39.4,49.8,25.5,25.02,3,N/A,1401,Cockpit
001284,Gyroscope_Module,39.0,43.9,20.2,17.29,66,N/A,2716,Engineering_Bay
001285,Seed_Packets,21.4,27.5,26.8,1.8,63,N/A,42,Greenhouse
001286,Food_Packet,29.0,25.3,19.9,3.8,20,2026-01-20,47,Crew_Quarters
001287,Scientific_Sensor,22.7,22.5,42.0,10.73,40,N/A,4944,Lab
001288,Oxygen_Cylinder,15.4,28.9,91.4,45.3,64,N/A,870,Crew_Quarters
001289,Emergency_Beacon,19.8,14.6,31.9,4.61,77,N/A,1035,Cockpit
001290,Navigation_Module,19.6,41.4,11.9,4.83,29,N/A,4631,Cockpit
001291,Lab_Microscope,41.8,41.1,33.5,28.78,32,N/A,429,Medical_Bay
001292,Water_Bottle,32.2,29.1,13.2,6.18,77,N/A,48,Storage_Bay
001293,Scientific_Sensor,45.5,49.9,23.2,26.34,53,N/A,785,Lab
001294,Protein_Bars,21.0,18.0,23.8,4.5,83,N/A,3675,Crew_Quarters
001295,Emergency_Oxygen_Mask,26.3,40.8,17.6,9.44,64,N/A,167,Crew_Quarters
001296,Emergency_Beacon,40.8,11.4,39.9,9.28,67,N/A,1636,Cockpit
001297,Water_Purification_Unit,27.1,12.1,12.7,2.08,53,N/A,533,Life_Support
001298,Scientific_Sensor,16.6,38.6,14.8,4.74,89,N/A,815,Cockpit
001299,EV_Suit_Battery,46.0,14.9,23.9,8.19,9,N/A,383,Storage_Bay
001300,Lab_Microscope,46.0,48.1,35.0,38.72,13,N/A,2159,Lab
001301,Antibiotic_Supply,39.4,11.7,23.2,5.35,66,2025-09-06,3834,Medical_Bay
001302,Radiation_Shield,16.8,22.1,33.7,6.26,80,N/A,4013,Engineering_Bay
001303,Oxygen_Cylinder,26.9,16.8,92.6,37.5,15,N/A,3337,Airlock
001304,Asteroid_Sample_Container,27.0,20.7,20.0,9.3,20,N/A,1454,Lab
001305,Microgravity_Lab_Kit,10.6,25.3,23.4,1.1,64,N/A,95,Lab
001306,Water_Purification_Unit,44.0,13.4,16.2,4.78,17,N/A,4004,Life_Support
001307,Lab_Microscope,14.3,29.0,38.2,7.92,59,N/A,4075,Lab
001308,Helmet_Visor,37.9,15.7,45.6,13.57,71,N/A,358,Crew_Quarters
001309,Gyroscope_Module,25.4,27.5,34.4,12.01,86,N/A,4741,Cockpit
001310,EV_Suit_Battery,26.8,15.4,39.6,8.17,98,N/A,746,Airlock
001311,Research_Samples,15.1,23.3,27.4,1.2,90,N/A,2133,Storage_Bay
001312,Food_Packet,30.0,17.9,27.4,3.4,73,2025-11-22,41,Storage_Bay
001313,Tool_Kit,19.8,27.4,22.4,7.5,7,N/A,35,Storage_Bay
001314,Asteroid_Sample_Container,16.0,28.7,25.6,5.7,73,N/A,1547,Storage_Bay
001315,EV_Suit_Battery,32.4,45.0,36.2,26.39,24,N/A,533,Airlock
001316,Water_Bottle,42.5,10.1,27.4,5.88,60,N/A,3287,Storage_Bay
001317,Helmet_Visor,24.1,13.6,44.7,7.33,46,N/A,4195,Storage_Bay
001318,Microgravity_Lab_Kit,26.7,29.9,19.9,2.3,11,N/A,33,Lab
001319,Radiation_Shield,49.8,35.9,18.4,16.45,95,N/A,2475,Storage_Bay
001320,3D_Printer,10.7,34.1,47.3,8.63,44,N/A,2466,Engineering_Bay
001321,Communication_Device,36.4,45.6,31.9,26.47,19,N/A,3846,Command_Center
001322,Thruster_Fuel,36.8,21.3,22.3,8.74,85,N/A,2174,Engine_Bay
001323,Space_Suit,30.8,23.0,10.6,3.75,76,N/A,2681,Airlock
001324,Protein_Bars,15.1,28.8,15.1,3.28,62,N/A,2093,Storage_Bay
001325,Water_Bottle,48.1,18.8,19.8,8.95,65,N/A,2142,Storage_Bay
001326,Oxygen_Cylinder,28.2,22.0,50.2,49.5,46,N/A,3567,Airlock
001327,Lab_Microscope,41.4,28.6,22.2,13.14,47,N/A,1620,Lab
001328,Tether_Reel,41.1,49.5,47.7,48.52,57,N/A,3774,External_Storage
001329,First_Aid_Kit,14.2,26.1,17.2,5.8,60,N/A,53,Crew_Quarters
001330,Navigation_Module,42.7,19.4,44.1,18.27,6,N/A,2672,Cockpit
001331,Communication_Device,12.7,11.8,25.5,1.91,16,N/A,3001,Crew_Quarters
001332,Space_Suit,16.8,26.2,11.6,2.55,76,N/A,666,Storage_Bay
001333,Water_Bottle,24.9,45.3,36.7,20.7,75,N/A,4918,Crew_Quarters
001334,Asteroid_Sample_Container,19.5,21.6,10.9,1.8,45,N/A,4937,Lab
001335,Navigation_Module,34.7,31.3,42.4,23.03,16,N/A,4887,Command_Center
001336,Tether_Reel,35.6,21.6,12.5,4.81,45,N/A,4302,External_Storage
001337,Medical_Scanner,24.7,41.7,38.0,19.57,70,2025-12-23,75,Lab
001338,EV_Suit_Battery,43.2,34.2,26.4,19.5,91,N/A,596,Airlock
001339,Waste_Management_Kit,19.2,17.8,15.7,1.2,58,N/A,73,Sanitation_Bay
001340,Navigation_Module,42.1,39.2,23.8,19.64,4,N/A,1040,Command_Center
001341,Food_Packet,18.4,28.5,21.4,9.4,70,2026-03-02,60,Crew_Quarters
001342,Gyroscope_Module,16.2,45.3,18.3,6.71,87,N/A,1388,Cockpit
001343,LED_Work_Light,49.8,21.9,27.0,14.72,20,N/A,1936,Maintenance_Bay
001344,Communication_Device,26.9,42.6,22.1,12.66,67,N/A,1203,Command_Center
001345,EV_Suit_Battery,27.5,49.5,18.3,12.46,31,N/A,693,Storage_Bay
001346,First_Aid_Kit,17.2,23.2,27.4,6.1,20,N/A,2,Medical_Bay
001347,Food_Packet,15.8,13.1,18.4,1.7,31,2025-05-14,30,Crew_Quarters
001348,Waste_Management_Kit,24.6,12.7,21.5,4.1,55,N/A,47,Sanitation_Bay
001349,Vacuum_Sealed_Tools,33.4,24.1,36.5,14.69,91,N/A,4649,Storage_Bay
001350,Vacuum_Sealed_Tools,20.2,10.5,10.8,1.15,54,N/A,2296,Storage_Bay
001351,LED_Work_Light,13.8,24.5,19.1,3.23,23,N/A,3953,Maintenance_Bay
001352,Circuit_Board,18.7,16.3,34.8,5.3,8,N/A,865,Engineering_Bay
001353,Pressure_Regulator,17.1,10.9,28.9,2.69,31,N/A,1884,Airlock
001354,Research_Samples,12.2,13.4,24.8,3.2,40,N/A,1480,Storage_Bay
001355,Thruster_Fuel,43.2,13.7,19.1,5.65,51,N/A,2228,Engine_Bay
001356,Scientific_Sensor,15.5,37.9,14.1,4.14,53,N/A,942,Lab
001357,Microgravity_Lab_Kit,27.2,21.0,20.0,5.0,97,N/A,35,Lab
001358,Pressure_Regulator,24.7,26.8,38.6,12.78,18,N/A,2678,Airlock
001359,Gyroscope_Module,12.2,22.9,48.7,6.8,56,N/A,4464,Cockpit
001360,EV_Suit_Battery,29.9,29.3,33.0,14.46,96,N/A,681,Storage_Bay
001361,Tool_Kit,24.8,21.6,24.6,1.1,17,N/A,72,Storage_Bay
001362,Space_Suit,23.2,43.6,42.0,21.24,62,N/A,301,Storage_Bay
001363,Space_Suit,28.9,30.8,26.2,11.66,6,N/A,3984,Airlock
001364,Scientific_Sensor,49.2,49.3,39.6,48.03,98,N/A,773,Cockpit
001365,Solar_Panel,68.3,97.4,3.6,6.5,6,N/A,3084,Power_Bay
001366,3D_Printer,43.5,32.7,14.4,10.24,35,N/A,2090,Lab
001367,Research_Samples,10.9,15.5,26.3,8.4,52,N/A,1571,Storage_Bay
001368,Emergency_Beacon,39.3,10.3,47.8,9.67,30,N/A,3602,Cockpit
001369,Solar_Panel,50.5,45.3,1.1,14.0,87,N/A,4908,Power_Bay
001370,Tool_Kit,22.6,20.1,30.0,5.1,77,N/A,66,Storage_Bay
001371,Pressure_Regulator,23.7,33.9,12.7,5.1,58,N/A,917,Airlock
001372,Helmet_Visor,14.0,45.0,48.9,15.4,7,N/A,1565,Crew_Quarters
001373,Seed_Packets,26.4,23.8,10.5,3.9,36,N/A,18,Lab
001374,Protein_Bars,46.8,34.7,34.3,27.85,66,N/A,2875,Storage_Bay
001375,Space_Suit,41.1,25.7,47.0,24.82,51,N/A,118,Storage_Bay
001376,Lab_Microscope,26.2,22.0,47.6,13.72,48,N/A,2953,Medical_Bay
001377,Solar_Panel,40.3,99.8,3.0,10.9,47,N/A,2980,Power_Bay
001378,Asteroid_Sample_Container,18.2,26.0,25.8,9.2,18,N/A,2797,Storage_Bay
001379,Scientific_Sensor,10.3,22.3,27.4,3.15,59,N/A,2931,Cockpit
001380,Radiation_Shield,37.8,14.0,43.3,11.46,97,N/A,2714,Storage_Bay
001381,Waste_Management_Kit,19.8,10.9,29.4,5.4,78,N/A,94,Sanitation_Bay
001382,Protein_Bars,39.3,43.6,11.4,9.77,85,N/A,4175,Crew_Quarters
001383,Gyroscope_Module,10.7,42.7,28.2,6.44,43,N/A,4330,Engineering_Bay
001384,Protein_Bars,40.1,32.0,28.8,18.48,36,N/A,2938,Storage_Bay
001385,Communication_Device,18.6,36.9,40.6,13.93,89,N/A,4344,Command_Center
001386,Helmet_Visor,46.6,31.0,18.8,13.58,90,N/A,1099,Crew_Quarters
001387,Lab_Microscope,16.7,40.7,44.2,15.02,13,N/A,3683,Lab
001388,EV_Suit_Battery,48.5,34.3,27.1,22.54,68,N/A,886,Airlock
001389,Fire_Extinguisher,31.4,22.3,16.3,5.71,85,N/A,4459,Crew_Quarters
001390,Battery_Pack,23.4,33.2,11.6,4.51,55,N/A,798,External_Storage
001391,Navigation_Module,36.9,37.4,28.1,19.39,90,N/A,2005,Cockpit
001392,Vacuum_Sealed_Tools,27.1,41.3,49.0,27.42,37,N/A,2929,Maintenance_Bay
001393,Handheld_Spectrometer,47.2,48.7,24.3,27.93,54,N/A,3669,Engineering_Bay
001394,Solar_Panel,51.6,91.6,1.7,7.3,69,N/A,1678,Power_Bay
001395,Water_Purification_Unit,48.5,30.4,28.2,20.79,54,N/A,4834,Life_Support
001396,Oxygen_Cylinder,23.2,17.3,61.3,44.8,45,N/A,4831,Crew_Quarters
001397,Seed_Packets,26.9,12.9,18.6,8.2,40,N/A,21,Greenhouse
001398,Scientific_Sensor,34.3,11.4,46.2,9.03,83,N/A,231,Cockpit
001399,LED_Work_Light,45.6,33.5,32.8,25.05,89,N/A,2499,Engineering_Bay
001400,Thruster_Fuel,26.1,42.6,48.0,26.68,81,N/A,692,Storage_Bay
001401,Battery_Pack,24.6,25.5,15.6,4.89,52,N/A,517,Power_Bay
001402,Asteroid_Sample_Container,19.0,27.3,20.9,3.5,61,N/A,3016,Lab
001403,Vacuum_Sealed_Tools,16.3,50.0,19.8,8.07,86,N/A,3477,Storage_Bay
001404,Space_Suit,18.2,43.3,11.2,4.41,52,N/A,1715,Airlock
001405,Emergency_Oxygen_Mask,26.3,32.5,40.3,17.22,24,N/A,1430,Medical_Bay
001406,Oxygen_Cylinder,18.6,21.7,91.9,48.4,43,N/A,3840,Crew_Quarters
001407,Research_Samples,22.1,27.0,11.1,9.4,13,N/A,1505,Lab
001408,Handheld_Spectrometer,26.4,33.2,38.7,16.96,1,N/A,3948,Lab
001409,Circuit_Board,39.7,21.9,42.8,18.61,39,N/A,998,Storage_Bay
001410,Laptop,13.5,11.0,24.5,1.82,30,N/A,1414,Command_Center
001411,Solar_Panel,83.3,47.2,1.8,16.7,59,N/A,771,External_Storage
001412,Laptop,19.6,47.1,49.6,22.89,25,N/A,3994,Crew_Quarters
001413,First_Aid_Kit,13.3,11.5,23.5,6.4,12,N/A,100,Medical_Bay
001414,Emergency_Beacon,25.2,46.4,19.0,11.11,85,N/A,1828,Command_Center
001415,Food_Packet,14.7,26.8,25.9,2.3,23,2026-04-08,45,Storage_Bay
001416,Medical_Scanner,23.7,48.5,18.6,10.69,89,2025-12-09,95,Medical_Bay
001417,Research_Samples,15.2,29.5,26.2,3.1,28,N/A,2096,Lab
001418,Radiation_Shield,31.7,43.8,21.9,15.2,66,N/A,2184,Engineering_Bay
001419,Vacuum_Sealed_Tools,10.2,22.8,28.1,3.27,20,N/A,3639,Maintenance_Bay
001420,Lab_Microscope,31.4,17.4,28.2,7.7,52,N/A,1041,Medical_Bay
001421,Gyroscope_Module,49.8,37.2,47.2,43.72,83,N/A,3297,Cockpit
001422,3D_Printer,28.0,43.0,29.8,17.94,28,N/A,1728,Lab
001423,Emergency_Oxygen_Mask,23.7,30.2,43.7,15.64,29,N/A,3415,Medical_Bay
001424,Emergency_Beacon,41.4,42.0,38.4,33.38,21,N/A,1932,Cockpit
001425,Tether_Reel,26.6,46.3,10.7,6.59,67,N/A,1250,Airlock
001426,Food_Packet,21.4,26.4,16.9,8.7,5,2026-12-19,52,Storage_Bay
001427,Navigation_Module,38.1,45.4,14.2,12.28,17,N/A,3222,Cockpit
001428,Scientific_Sensor,42.6,27.4,34.9,20.37,84,N/A,1065,Lab
001429,Oxygen_Cylinder,19.9,26.6,88.0,27.2,28,N/A,2710,Airlock
001430,LED_Work_Light,26.5,20.6,25.7,7.01,59,N/A,3203,Maintenance_Bay
001431,3D_Printer,23.2,39.5,21.6,9.9,48,N/A,2008,Engineering_Bay
001432,Antibiotic_Supply,45.9,32.5,44.9,33.49,52,2026-09-24,2428,Lab
001433,Emergency_Oxygen_Mask,41.3,36.7,14.1,10.69,32,N/A,1873,Medical_Bay
001434,Water_Purification_Unit,46.3,15.6,27.8,10.04,88,N/A,677,Life_Support
001435,Communication_Device,37.7,13.0,40.3,9.88,70,N/A,4866,Crew_Quarters
001436,First_Aid_Kit,19.0,18.3,28.7,4.5,84,N/A,35,Medical_Bay
001437,Emergency_Beacon,46.5,29.2,22.2,15.07,65,N/A,3668,Command_Center
001438,Fire_Extinguisher,26.2,13.4,19.6,3.44,52,N/A,901,Crew_Quarters
001439,Water_Purification_Unit,21.3,10.7,28.8,3.28,70,N/A,4145,Crew_Quarters
001440,Research_Samples,28.1,23.4,29.3,6.4,6,N/A,1507,Storage_Bay
001441,Scientific_Sensor,28.7,49.0,21.4,15.05,16,N/A,4418,Cockpit
001442,Tether_Reel,22.8,20.7,40.5,9.56,8,N/A,1392,External_Storage
001443,CO2_Scrubber,40.9,29.8,21.1,12.86,37,N/A,632,Engineering_Bay
001444,Thruster_Fuel,49.3,21.9,27.4,14.79,93,N/A,2365,Engine_Bay
001445,Helmet_Visor,36.4,21.1,35.2,13.52,99,N/A,3072,Crew_Quarters
001446,Scientific_Sensor,30.9,50.0,44.3,34.22,35,N/A,1348,Cockpit
001447,Emergency_Oxygen_Mask,42.8,17.7,28.2,10.68,75,N/A,2034,Medical_Bay
001448,Water_Bottle,17.4,26.0,14.8,3.35,45,N/A,1372,Crew_Quarters
001449,Food_Packet,15.5,18.6,12.5,4.5,66,2025-12-02,27,Storage_Bay
001450,Food_Packet,28.4,12.5,24.6,1.3,13,2025-12-01,33,Storage_Bay
001451,Tether_Reel,36.8,20.1,22.4,8.28,42,N/A,3375,Airlock
001452,Protein_Bars,14.1,35.0,27.6,6.81,72,N/A,4794,Storage_Bay
001453,Scientific_Sensor,17.3,45.4,48.2,18.93,63,N/A,796,Lab
001454,Microgravity_Lab_Kit,19.4,24.8,17.1,8.7,100,N/A,90,Lab
001455,Helmet_Visor,29.8,19.3,11.7,3.36,35,N/A,12,Storage_Bay
001456,Medical_Scanner,45.5,15.7,49.7,17.75,50,2025-08-18,60,Medical_Bay
001457,Emergency_Oxygen_Mask,44.5,45.7,14.4,14.64,49,N/A,1285,Medical_Bay
001458,Thruster_Fuel,26.5,16.9,34.4,7.7,63,N/A,911,Engine_Bay
001459,Scientific_Sensor,25.8,43.5,23.9,13.41,96,N/A,3557,Lab
001460,Waste_Management_Kit,29.7,15.9,20.6,4.3,52,N/A,50,Sanitation_Bay
001461,Pressure_Regulator,44.9,31.7,18.7,13.31,6,N/A,4357,Engineering_Bay
001462,CO2_Scrubber,29.0,40.5,36.1,21.2,94,N/A,218,Life_Support
001463,EV_Suit_Battery,33.9,37.6,37.5,23.9,38,N/A,111,Airlock
001464,Water_Bottle,48.4,15.8,20.5,7.84,27,N/A,3251,Crew_Quarters
001465,Oxygen_Cylinder,16.0,29.2,71.4,14.2,25,N/A,1452,Airlock
001466,Protein_Bars,13.7,39.5,15.9,4.3,100,N/A,3074,Crew_Quarters
001467,Fire_Extinguisher,46.9,26.8,35.2,22.12,100,N/A,4783,Crew_Quarters
001468,Emergency_Beacon,10.8,48.9,16.0,4.22,87,N/A,4999,Cockpit
001469,Circuit_Board,39.9,37.0,47.4,34.99,32,N/A,1384,Storage_Bay
001470,Solar_Panel,52.4,50.3,2.5,18.2,9,N/A,3839,External_Storage
001471,EV_Suit_Battery,22.0,47.4,42.9,22.37,93,N/A,747,Storage_Bay
001472,Battery_Pack,47.8,27.9,20.7,13.8,52,N/A,745,External_Storage
001473,Emergency_Oxygen_Mask,11.8,14.8,28.4,2.48,19,N/A,781,Medical_Bay
001474,Antibiotic_Supply,33.1,44.1,32.8,23.94,98,2025-05-16,3948,Medical_Bay
001475,Helmet_Visor,10.1,37.2,27.1,5.09,84,N/A,408,Crew_Quarters
001476,Microgravity_Lab_Kit,10.7,21.8,11.8,8.6,23,N/A,33,Crew_Quarters
001477,Solar_Panel,99.5,76.9,4.0,13.2,89,N/A,632,External_Storage
001478,Water_Bottle,16.0,22.9,26.1,4.78,86,N/A,2981,Crew_Quarters
001479,First_Aid_Kit,22.6,25.8,24.5,8.2,52,N/A,60,Medical_Bay
001480,Solar_Panel,68.0,76.2,3.3,6.5,13,N/A,4992,External_Storage
001481,Gyroscope_Module,27.0,31.7,12.6,5.39,69,N/A,3683,Cockpit
001482,3D_Printer,49.8,47.3,12.0,14.13,43,N/A,4258,Engineering_Bay
001483,Fire_Extinguisher,10.6,35.7,23.8,4.5,1,N/A,2969,Engineering_Bay
001484,CO2_Scrubber,26.1,35.9,18.8,8.81,35,N/A,631,Engineering_Bay
001485,Water_Purification_Unit,14.0,29.5,41.5,8.57,16,N/A,4549,Crew_Quarters
001486,Emergency_Oxygen_Mask,34.0,49.1,18.7,15.61,46,N/A,1550,Crew_Quarters
001487,Tool_Kit,13.4,16.3,15.2,9.0,25,N/A,85,Maintenance_Bay
001488,EV_Suit_Battery,22.2,33.1,14.5,5.33,41,N/A,694,Storage_Bay
001489,Helmet_Visor,44.0,37.4,13.6,11.19,60,N/A,3980,Storage_Bay
001490,Oxygen_Cylinder,29.0,16.4,90.0,20.1,6,N/A,745,Airlock
001491,Oxygen_Cylinder,25.8,15.6,97.1,13.0,56,N/A,40,Airlock
001492,Seed_Packets,28.5,18.2,24.7,9.1,72,N/A,36,Greenhouse
001493,Waste_Management_Kit,17.9,14.3,11.5,4.1,99,N/A,24,Sanitation_Bay
001494,Handheld_Spectrometer,48.4,12.8,17.3,5.36,98,N/A,770,Lab
001495,Navigation_Module,37.0,19.9,11.7,4.31,9,N/A,1703,Command_Center
001496,Handheld_Spectrometer,16.1,13.7,30.5,3.36,87,N/A,605,Lab
001497,Battery_Pack,15.0,25.8,27.8,5.38,74,N/A,628,Power_Bay
001498,Radiation_Shield,29.6,35.1,21.9,11.38,16,N/A,2370,Engineering_Bay
001499,Helmet_Visor,14.5,45.4,38.1,12.54,78,N/A,2541,Crew_Quarters
001500,Solar_Panel,89.9,96.7,1.9,11.8,73,N/A,2262,External_Storage
001501,Research_Samples,24.7,26.7,14.5,8.9,35,N/A,636,Storage_Bay
001502,Circuit_Board,36.9,37.5,47.1,32.59,80,N/A,2427,Storage_Bay
001503,Asteroid_Sample_Container,20.7,28.4,25.5,9.0,38,N/A,2858,Lab
001504,Cooling_System,26.9,17.1,23.0,5.29,60,N/A,4098,Engineering_Bay
001505,Handheld_Spectrometer,10.7,23.3,38.3,4.77,49,N/A,4232,Engineering_Bay
001506,Medical_Scanner,15.4,39.1,49.6,14.93,82,2025-10-08,10,Medical_Bay
001507,Cooling_System,46.3,44.0,27.9,28.42,68,N/A,1835,Engineering_Bay
001508,Medical_Scanner,34.1,27.6,26.6,12.52,21,2025-06-04,9,Lab
001509,Battery_Pack,20.5,20.5,15.0,3.15,5,N/A,306,Power_Bay
001510,Food_Packet,19.6,12.9,17.5,9.6,97,2027-01-12,10,Storage_Bay
001511,Emergency_Beacon,16.2,23.9,16.4,3.17,25,N/A,1178,Command_Center
001512,Microgravity_Lab_Kit,17.8,12.9,27.2,4.5,50,N/A,67,Lab
001513,LED_Work_Light,12.1,27.9,21.8,3.68,50,N/A,884,Maintenance_Bay
001514,Water_Purification_Unit,48.9,22.9,27.6,15.45,60,N/A,56,Life_Support
001515,Helmet_Visor,46.5,10.1,17.7,4.16,80,N/A,3867,Storage_Bay
001516,Waste_Management_Kit,23.5,24.5,17.3,7.9,24,N/A,48,Sanitation_Bay
001517,Seed_Packets,27.6,12.1,24.1,4.7,69,N/A,75,Greenhouse
001518,Vacuum_Sealed_Tools,41.6,26.9,42.2,23.61,1,N/A,2943,Maintenance_Bay
001519,Laptop,14.8,22.9,37.2,6.3,88,N/A,1668,Command_Center
001520,Space_Suit,11.4,44.5,27.7,7.03,7,N/A,4567,Airlock
001521,EV_Suit_Battery,13.0,44.3,43.3,12.47,48,N/A,145,Storage_Bay
001522,Medical_Scanner,41.7,11.9,43.5,10.79,94,2025-10-25,99,Medical_Bay
001523,Thruster_Fuel,28.4,31.0,42.2,18.58,1,N/A,2833,Engine_Bay
001524,Cooling_System,21.0,11.8,10.2,1.26,69,N/A,4322,Power_Bay
001525,Lab_Microscope,14.5,13.0,25.1,2.37,76,N/A,1204,Lab
001526,Tether_Reel,44.3,19.5,45.7,19.74,100,N/A,2903,External_Storage
001527,Oxygen_Cylinder,22.6,29.1,57.7,41.1,38,N/A,3836,Crew_Quarters
001528,Protein_Bars,20.2,35.1,41.3,14.64,69,N/A,817,Crew_Quarters
001529,LED_Work_Light,12.5,47.0,47.5,13.95,52,N/A,4489,Engineering_Bay
001530,Communication_Device,24.4,39.2,43.9,20.99,25,N/A,2124,Command_Center
001531,Water_Purification_Unit,11.1,18.0,39.7,3.97,39,N/A,4580,Crew_Quarters
001532,Space_Suit,30.3,40.8,12.5,7.73,13,N/A,2744,Storage_Bay
001533,CO2_Scrubber,23.8,17.7,44.2,9.31,61,N/A,778,Engineering_Bay
001534,Tool_Kit,28.5,17.3,23.4,10.0,49,N/A,24,Storage_Bay
001535,Emergency_Beacon,17.8,41.9,32.5,12.12,49,N/A,2273,Command_Center
001536,Water_Bottle,10.0,36.6,45.3,8.29,84,N/A,4891,Crew_Quarters
001537,Scientific_Sensor,41.4,19.1,29.3,11.58,69,N/A,694,Lab
001538,Fire_Extinguisher,34.4,22.8,18.7,7.33,47,N/A,560,Engineering_Bay
001539,Tool_Kit,26.0,23.3,25.4,1.9,12,N/A,92,Storage_Bay
001540,Thruster_Fuel,36.1,30.1,46.5,25.26,88,N/A,4722,Storage_Bay
001541,Medical_Scanner,36.4,10.8,41.1,8.08,92,2027-03-20,4,Lab
001542,Vacuum_Sealed_Tools,46.0,24.5,21.7,12.23,88,N/A,3601,Maintenance_Bay
001543,Battery_Pack,31.8,17.7,12.5,3.52,67,N/A,793,External_Storage
001544,Antibiotic_Supply,33.0,32.4,21.3,11.39,97,2027-01-11,1656,Medical_Bay
001545,LED_Work_Light,37.1,46.6,22.3,19.28,13,N/A,4033,Maintenance_Bay
001546,Space_Suit,34.1,14.2,24.0,5.81,27,N/A,183,Storage_Bay
001547,Navigation_Module,18.7,32.6,16.0,4.88,6,N/A,4957,Command_Center
001548,Emergency_Beacon,12.7,45.3,46.8,13.46,92,N/A,2411,Cockpit
001549,Water_Purification_Unit,17.0,34.4,19.7,5.76,6,N/A,3946,Life_Support
001550,Battery_Pack,43.3,10.1,37.7,8.24,75,N/A,331,External_Storage
001551,Navigation_Module,36.4,42.0,23.0,17.58,47,N/A,3424,Cockpit
001552,Circuit_Board,12.8,44.9,21.4,6.15,77,N/A,4423,Storage_Bay
001553,Laptop,14.3,40.5,32.0,9.27,84,N/A,4967,Command_Center
001554,Seed_Packets,27.8,14.1,11.7,1.3,44,N/A,95,Greenhouse
001555,Navigation_Module,24.6,34.7,26.4,11.27,32,N/A,1267,Cockpit
001556,LED_Work_Light,29.3,12.0,26.2,4.61,94,N/A,447,Engineering_Bay
001557,Microgravity_Lab_Kit,24.5,14.6,28.3,6.4,95,N/A,62,Lab
001558,Solar_Panel,54.2,85.2,3.9,19.5,76,N/A,3342,External_Storage
001559,Tether_Reel,35.4,48.5,16.3,13.99,25,N/A,4488,Airlock
001560,CO2_Scrubber,14.6,12.5,43.8,4.0,3,N/A,583,Engineering_Bay
001561,Pressure_Regulator,28.1,17.3,36.9,8.97,76,N/A,4558,Airlock
001562,Emergency_Oxygen_Mask,36.3,22.0,32.8,13.1,11,N/A,1083,Medical_Bay
